dataset,seq,frame,class,track_id,gt_id_new,no_box,f_weak,f_comp,f_swap,r_weak,r_comp,r_swap
MOT20,V004,1184,S_h,3023,1001,0,0.298767,0.327364,-0.835670,0.988610,0.728820,0.938349
MOT20,V004,1185,S_c,3111,1142,0,0.857184,0.131231,-0.988965,0.997949,0.409403,0.878179
MOT20,V004,1194,S_h,3018,1159,0,0.272847,0.549161,-0.517108,0.986274,0.952990,0.992670
MOT20,V004,1196,S_r,2983,1176,0,0.172294,0.540999,-0.699430,0.964615,0.948313,0.971562
MOT20,V004,1197,S_r,3118,1147,0,0.382661,0.561255,-0.174778,0.992981,0.959595,0.999109
MOT20,V004,1201,S_h,3075,1182,0,0.162517,0.560671,-0.728249,0.960034,0.959298,0.966143
MOT20,V004,1208,S_r,3130,1160,0,0.383015,0.276220,-0.979841,0.992990,0.649683,0.882448
MOT20,V004,1211,S_r,2729,24,0,0.086949,0.539836,-0.800544,0.862371,0.947614,0.948689
MOT20,V004,1211,S_r,3078,1147,0,0.071966,0.327480,-1.235053,0.808929,0.728996,0.734124
MOT20,V004,1218,S_r,2671,1172,0,0.116874,0.577138,-0.588173,0.921442,0.967177,0.987225
MOT20,V004,1220,S_r,3033,1170,0,0.241407,0.344750,-0.750154,0.982445,0.753159,0.961389
MOT20,V004,1220,S_r,3067,1173,0,0.138081,0.525609,-0.750154,0.943746,0.938663,0.961389
MOT20,V004,1222,S_r,2901,1091,0,0.043544,0.156384,-1.609040,0.598241,0.449570,0.429170
MOT20,V004,1223,S_r,2792,1041,0,0.156568,0.449556,-0.790819,0.956752,0.876970,0.951396
MOT20,V004,1223,S_r,3057,1093,0,0.131579,0.643137,-0.464486,0.938067,0.988607,0.994838
MOT20,V004,1226,S_r,2854,979,0,0.065478,0.609930,-0.689282,0.777152,0.979902,0.973284
MOT20,V004,1227,S_r,3127,1125,0,0.072920,0.686189,-0.328721,0.813026,0.996279,0.997708
MOT20,V004,1231,S_r,3033,1172,0,0.073590,0.354578,-1.134908,0.815853,0.766326,0.799126
MOT20,V004,1235,S_r,2729,1170,0,0.170910,0.374374,-0.976196,0.964000,0.791616,0.884175
MOT20,V004,1236,S_r,2497,1077,0,0.109410,0.320467,-1.125244,0.910541,0.718703,0.805049
MOT20,V004,1239,S_h,2851,979,0,0.189917,0.461095,-0.726255,0.971153,0.887962,0.966556
MOT20,V004,1240,S_h,2854,979,0,0.156601,0.574160,-0.758499,0.956775,0.965813,0.959437
MOT20,V004,1240,S_c,3156,1162,0,0.395173,0.243423,-1.053747,0.993424,0.595244,0.845614
MOT20,V004,1242,S_c,3159,937,0,0.739278,0.240172,-0.777446,0.997490,0.589892,0.954799
MOT20,V004,1244,S_r,2751,1170,0,0.095989,0.314376,-0.664994,0.885234,0.709660,0.977153
MOT20,V004,1245,S_c,3161,1045,0,0.321252,0.487710,-0.687659,0.990141,0.910891,0.973555
MOT20,V004,1245,S_c,3162,1164,0,0.509541,0.302774,-0.839943,0.995791,0.692000,0.937031
MOT20,V004,1246,S_r,3160,426,0,0.457580,0.409489,-0.801357,0.994977,0.834174,0.948454
MOT20,V004,1250,S_c,3166,791,0,0.585089,0.261599,-0.994662,0.996581,0.625569,0.875403
MOT20,V004,1250,S_h,3129,1153,0,0.160609,0.403516,-0.986168,0.959036,0.827164,0.879461
MOT20,V004,1252,S_c,3172,1151,0,0.545515,0.432565,-0.696700,0.996206,0.859726,0.972029
MOT20,V004,1253,S_r,2844,997,0,0.035788,0.419869,-1.102863,0.494778,0.846044,0.818605
MOT20,V004,1253,S_r,2890,1081,0,0.020719,0.446760,-1.064452,0.225610,0.874224,0.839877
MOT20,V004,1262,S_r,2527,1074,0,0.090592,0.240917,-1.418118,0.872318,0.591122,0.593139
MOT20,V004,1263,S_r,3156,1167,0,0.281405,0.435684,-0.899475,0.987102,0.862990,0.916149
MOT20,V004,1265,S_r,2851,983,0,0.051367,0.540025,-0.847977,0.678593,0.947724,0.934334
MOT20,V004,1276,S_r,3046,1116,0,0.456649,0.520406,0.536281,0.994956,0.935135,0.999976
MOT20,V004,1276,S_h,2739,1179,0,0.562302,0.068070,-1.362777,0.996376,0.315287,0.638898
MOT20,V004,1279,S_r,2792,1040,0,0.040702,0.370420,-1.045132,0.563541,0.786649,0.850163
MOT20,V004,1279,S_r,2093,1041,0,0.233843,0.309904,-1.045132,0.981253,0.702905,0.850163
MOT20,V004,1280,S_r,3190,1039,0,0.115278,0.647434,-0.460333,0.919305,0.989495,0.994970
MOT20,V004,1282,S_h,2918,1151,0,0.424010,0.201942,-1.065340,0.994224,0.525435,0.839441
MOT20,V004,1289,S_h,3156,1041,0,0.603506,0.228550,-0.879378,0.996763,0.570493,0.923632
MOT20,V004,1304,S_r,3174,1166,0,0.059765,0.552833,-0.775392,0.742900,0.955033,0.955328
MOT20,V004,1304,S_r,3186,1181,0,0.035212,0.576798,-0.775392,0.486088,0.967028,0.955328
MOT20,V004,1306,S_r,2751,1145,0,0.206756,0.592973,-0.034506,0.975810,0.973800,0.999631
MOT20,V004,1308,S_h,3046,1161,0,0.293642,0.152142,-1.402063,0.988194,0.442660,0.606618
MOT20,V004,1320,S_h,2093,979,0,0.465880,0.404342,-0.810966,0.995130,0.828140,0.945777
MOT20,V004,1323,S_r,2832,427,0,0.036509,0.449757,-1.016370,0.505584,0.877153,0.864820
MOT20,V004,1323,S_r,2163,1095,0,0.026454,0.470909,-1.016370,0.335938,0.896809,0.864820
MOT20,V004,1328,S_c,3215,1003,0,0.511718,0.438972,-0.515574,0.995816,0.866389,0.992745
MOT20,V004,1335,S_r,3012,1133,0,0.502165,0.332862,-0.490293,0.995685,0.736578,0.993907
MOT20,V004,1339,S_r,2962,1176,0,0.078868,0.453630,-0.791435,0.836436,0.880873,0.951235
MOT20,V004,1343,S_r,2917,1042,0,0.050104,0.486975,-0.949867,0.667160,0.910306,0.895861
MOT20,V004,1343,S_r,2061,1085,0,0.070853,0.495969,-0.928738,0.803978,0.917416,0.904674
MOT20,V004,1359,S_h,2751,1133,0,0.568227,0.421149,0.561191,0.996428,0.847406,0.999981
MOT20,V004,1377,S_h,3232,542,0,0.257398,0.525821,-0.765754,0.984554,0.938817,0.957761
MOT20,V004,1395,S_c,3250,1097,0,0.754470,0.243776,-0.971213,0.997554,0.595869,0.886402
MOT20,V004,1418,S_r,3272,1000,0,0.142012,0.622220,-0.147590,0.946956,0.983536,0.999255
MOT20,V004,1428,S_c,3278,542,0,0.688628,0.237485,-0.883224,0.997286,0.585433,0.922230
MOT20,V004,1429,S_c,3279,962,0,0.304474,0.000000,-1.644232,0.989034,0.226412,0.399008
MOT20,V004,1430,S_c,3281,1097,0,0.558389,0.313238,-0.982864,0.996337,0.707933,0.880961
MOT20,V004,1434,S_r,2741,913,0,0.070308,0.579104,-0.693421,0.801520,0.968041,0.972634
MOT20,V004,1434,S_r,2775,1113,0,0.110417,0.371471,-1.051220,0.912133,0.788019,0.846898
MOT20,V004,1441,S_h,2871,1045,0,0.361724,0.203390,-1.152496,0.992215,0.527905,0.788016
MOT20,V004,1462,S_r,3300,936,0,0.188449,0.764364,-0.075020,0.970652,0.999619,0.999531
MOT20,V004,1464,S_r,3161,1072,0,0.050737,0.600782,-0.208251,0.672947,0.976766,0.998896
MOT20,V004,1468,S_h,3299,983,0,0.252695,0.283669,-1.219674,0.984005,0.661872,0.744349
MOT20,V004,1468,S_r,3111,1078,0,0.049863,0.337283,-1.268873,0.664817,0.742801,0.710399
MOT20,V004,1470,S_r,2992,1079,0,0.285901,0.378334,-0.893718,0.987524,0.796577,0.918377
MOT20,V004,1470,S_r,3302,1101,0,0.121939,0.759323,-0.246292,0.927871,0.999565,0.998593
MOT20,V004,1477,S_r,3086,1141,0,0.077178,0.704255,-0.374845,0.830331,0.997998,0.997016
MOT20,V004,1478,S_h,2851,983,0,0.772743,0.174091,-0.819513,0.997607,0.478492,0.943301
MOT20,V004,1479,S_r,2931,1079,0,0.097096,0.267356,-1.281494,0.887651,0.635048,0.701129
MOT20,V004,1484,S_r,2118,922,0,0.058639,0.395830,-1.131564,0.735362,0.817932,0.801229
MOT20,V004,1484,S_r,2991,977,0,0.008494,0.405473,-1.131564,0.032712,0.829510,0.801229
MOT20,V004,1487,S_c,3310,921,0,0.527597,0.111613,-1.208927,0.996007,0.378627,0.751526
MOT20,V004,1506,S_r,3321,1086,0,0.465215,0.476277,-0.494607,0.995117,0.901366,0.993732
MOT20,V004,1515,S_r,3329,1078,0,0.109156,0.362074,-1.035348,0.910132,0.776054,0.855270
MOT20,V004,1523,S_r,3328,999,0,0.350525,0.474356,-0.671685,0.991710,0.899757,0.976107
MOT20,V004,1523,S_r,3055,1083,0,0.022317,0.664497,-0.628965,0.256539,0.993095,0.982525
MOT20,V004,1531,S_h,3339,949,0,0.285099,0.169388,-1.327262,0.987440,0.470847,0.667073
MOT20,V004,1534,S_r,3326,1096,0,0.153669,0.423926,-1.027538,0.955029,0.850456,0.859170
MOT20,V004,1535,S_r,3359,989,0,0.028579,0.649275,-0.334324,0.374983,0.989914,0.997624
MOT20,V004,1548,S_r,3046,1101,0,0.188003,0.520785,-0.604150,0.970502,0.935393,0.985425
MOT20,V004,1561,S_h,2754,1097,0,0.314196,0.665773,-0.383883,0.989696,0.993317,0.996843
MOT20,V004,1570,S_r,3363,968,0,0.049273,0.674546,-0.161184,0.659196,0.994743,0.999193
MOT20,V004,1572,S_h,3245,968,0,0.174019,0.268269,-1.182679,0.965386,0.636562,0.768747
MOT20,V004,1573,S_r,3351,1101,0,0.083491,0.632460,-0.319025,0.851968,0.986158,0.997850
MOT20,V004,1578,S_r,2726,1084,0,0.052661,0.536196,-0.865485,0.689721,0.945404,0.928387
MOT20,V004,1584,S_r,2731,1102,0,0.257081,0.510946,-0.635163,0.984518,0.928562,0.981650
MOT20,V004,1585,S_r,2754,1095,0,0.072244,0.501842,-0.843487,0.810150,0.921853,0.935813
MOT20,V004,1585,S_r,2163,1097,0,0.056904,0.457482,-0.955360,0.723175,0.884548,0.893508
MOT20,V004,1587,S_h,3046,1101,0,0.393878,0.326298,-0.913612,0.993380,0.727284,0.910744
MOT20,V004,1588,S_r,2781,1066,0,0.158686,0.562245,-0.115937,0.957943,0.960081,0.999404
MOT20,V004,1589,S_r,2726,1075,0,0.011194,0.346926,-1.270778,0.063624,0.756139,0.708947
MOT20,V004,1590,S_r,2731,1098,0,0.209844,0.424493,-0.829496,0.976519,0.851094,0.940197
MOT20,V004,1591,S_r,2731,1084,0,0.488150,0.495647,-0.725928,0.995494,0.917164,0.966613
MOT20,V004,1604,S_c,3402,1102,0,0.528196,0.269618,-0.986164,0.996012,0.638787,0.879462
MOT20,V004,1610,S_r,2820,1095,0,0.422144,0.307732,-0.731484,0.994175,0.699563,0.965460
MOT20,V004,1612,S_c,3408,1094,0,0.443022,0.550687,-0.569600,0.994673,0.953859,0.989052
MOT20,V004,1614,S_r,2820,1091,0,0.028136,0.385495,-1.189493,0.366814,0.805405,0.764309
MOT20,V004,1614,S_r,2901,1095,0,0.021304,0.375573,-1.189493,0.236897,0.793159,0.764309
MOT20,V004,1619,S_c,3417,1094,0,0.425540,0.313552,-1.017470,0.994264,0.708408,0.864265
MOT20,V004,1627,S_c,3424,1088,0,0.566657,0.429228,-0.734398,0.996413,0.856254,0.964890
MOT20,V004,1629,S_r,2754,1091,0,0.176214,0.710463,-0.077344,0.966264,0.998352,0.999528
MOT20,V004,1635,S_h,3403,1092,0,0.091971,0.574676,-0.708710,0.875834,0.966050,0.969850
MOT20,V004,1636,S_r,3397,1090,0,0.083239,0.300472,-1.299480,0.851181,0.688400,0.687982
MOT20,V004,1636,S_r,2820,1092,0,0.207763,0.538080,-0.326629,0.976048,0.946573,0.997751
MOT20,V004,1637,S_h,2839,1092,0,0.539281,0.433428,-0.657987,0.996139,0.860641,0.978247
MOT20,V004,1642,S_r,3333,884,0,0.089531,0.468041,-0.941481,0.869417,0.894294,0.899447
MOT20,V004,1643,S_h,3002,1090,0,0.701406,0.254099,-0.965277,0.997348,0.613161,0.889121
MOT20,V004,1646,S_r,3209,1102,0,0.482125,0.227071,-0.560684,0.995387,0.567948,0.989825
MOT20,V004,1648,S_c,3445,1015,0,0.532589,0.308345,-0.992682,0.996070,0.700514,0.876437
MOT20,V004,1658,S_r,3449,1080,0,0.120655,0.417197,-0.818266,0.926326,0.843041,0.943672
MOT20,V004,1660,S_c,3457,508,0,0.394763,0.385532,-0.932566,0.993409,0.805444,0.903105
MOT20,V004,1661,S_r,3454,950,0,0.115131,0.730317,-0.027479,0.919075,0.999058,0.999641
MOT20,V004,1662,S_c,3461,1047,0,0.467829,0.019083,-1.275910,0.995161,0.252890,0.705211
MOT20,V004,1667,S_c,3467,1065,0,0.593043,0.406401,-0.675612,0.996671,0.830586,0.975481
MOT20,V004,1677,S_r,2916,1094,0,0.015859,0.258856,-1.445811,0.135916,0.621055,0.569625
MOT20,V004,1678,S_r,2698,477,0,0.023123,0.407131,-1.128238,0.272070,0.831439,0.803263
MOT20,V004,1678,S_r,3227,642,0,0.026916,0.414592,-1.128238,0.344547,0.840073,0.803263
MOT20,V004,1678,S_h,3424,1087,0,0.395959,0.329581,-0.954213,0.993444,0.731987,0.894019
MOT20,V004,1679,S_h,3268,1046,0,0.736273,0.188608,-0.993106,0.997479,0.502873,0.876200
MOT20,V004,1687,S_r,3461,999,0,0.054382,0.424690,-0.938884,0.703966,0.851310,0.900516
MOT20,V004,1687,S_r,3328,1047,0,0.123949,0.458096,-0.938884,0.930261,0.885120,0.900516
MOT20,V004,1688,S_h,3473,1097,0,0.388468,0.572155,-0.414069,0.993184,0.964950,0.996229
MOT20,V004,1690,S_r,2163,1090,0,0.133087,0.679454,-0.006596,0.939416,0.995420,0.999671
MOT20,V004,1706,S_c,3496,1020,0,0.596836,0.269395,-0.984342,0.996709,0.638434,0.880274
MOT20,V004,1711,S_c,3499,921,0,0.531020,0.173355,-1.230805,0.996048,0.477258,0.737009
MOT20,V004,1712,S_r,3310,990,0,0.168616,0.238099,-1.223241,0.962959,0.586434,0.742009
MOT20,V004,1715,S_c,3502,991,0,0.490279,0.060479,-1.403053,0.995521,0.305018,0.605824
MOT20,V004,1722,S_r,3030,791,0,0.063049,0.479912,-0.755106,0.763470,0.904407,0.960271
MOT20,V004,1729,S_c,3508,542,0,0.561249,0.266441,-0.598057,0.996367,0.633542,0.986140
MOT20,V004,1737,S_r,3166,792,0,0.287368,0.498586,-0.742837,0.987650,0.919398,0.963047
MOT20,V004,1741,S_r,3359,921,0,0.146307,0.543720,-0.219939,0.950144,0.949954,0.998805
MOT20,V004,1742,S_h,3499,989,0,0.586366,0.109549,-1.094983,0.996597,0.375529,0.823286
MOT20,V004,1747,S_r,3202,1051,0,0.042426,0.438212,-1.052730,0.584948,0.865618,0.846129
MOT20,V004,1749,S_r,3511,941,0,0.040352,0.689220,-0.305231,0.559125,0.996661,0.998015
MOT20,V004,1755,S_r,3202,1101,0,0.032527,0.532461,-0.903885,0.443381,0.943101,0.914473
MOT20,V004,1761,S_r,3029,962,0,0.101800,0.567348,-0.601657,0.897296,0.962692,0.985727
MOT20,V004,1762,S_c,3521,403,0,0.284143,0.306335,-1.060623,0.987346,0.697434,0.842008
MOT20,V004,1763,S_c,3523,552,0,0.531710,0.312657,-0.834062,0.996058,0.707055,0.938838
MOT20,V004,1765,S_h,2061,958,0,0.156936,0.385022,-1.060551,0.956960,0.804817,0.842063
MOT20,V004,1769,S_r,3166,791,0,0.036449,0.490019,-0.939784,0.504703,0.912777,0.900147
MOT20,V004,1769,S_r,3030,792,0,0.093828,0.439920,-0.939784,0.880295,0.867364,0.900147
MOT20,V004,1780,S_r,3513,990,0,0.053385,0.674495,-0.301522,0.695878,0.994733,0.998046
MOT20,V004,1782,S_h,3098,958,0,0.451585,0.126958,-1.157962,0.994851,0.402431,0.784640
MOT20,V004,1782,S_h,3310,990,0,0.079332,0.175326,-1.457412,0.838124,0.480518,0.559782
MOT20,V004,1783,S_r,3035,961,0,0.133367,0.695379,-0.081395,0.939673,0.997267,0.999517
MOT20,V004,1784,S_r,3070,960,0,0.137974,0.793325,-0.291857,0.943672,0.999842,0.998150
MOT20,V004,1785,S_r,2865,979,0,0.042375,0.415011,-0.984620,0.584357,0.840573,0.880148
MOT20,V004,1785,S_r,2093,981,0,0.333238,0.369708,-0.983074,0.990816,0.785706,0.880869
MOT20,V004,1787,S_r,3145,960,0,0.060425,0.615470,-0.647546,0.747234,0.981584,0.979826
MOT20,V004,1808,S_h,3027,960,0,0.198822,0.414758,-1.070142,0.973731,0.840282,0.836913
MOT20,V004,1811,S_h,3145,1055,0,0.460397,0.362550,-0.593626,0.995033,0.776675,0.986633
MOT20,V004,1812,S_h,3540,552,0,0.291403,0.354462,-0.826586,0.988020,0.766175,0.941096
MOT20,V004,1816,S_r,3557,527,0,0.135378,0.539584,-0.472756,0.941475,0.947459,0.994538
MOT20,V004,1817,S_h,3547,956,0,0.402534,0.377586,-0.830740,0.993642,0.795699,0.939844
MOT20,V004,1821,S_r,3523,552,0,0.156431,0.477929,-0.914681,0.956671,0.902768,0.910281
MOT20,V004,1824,S_r,3279,959,0,0.032875,0.641463,-0.650331,0.449124,0.988238,0.979436
MOT20,V004,1826,S_r,3540,552,0,0.114129,0.665533,0.002105,0.917681,0.993274,0.999685
MOT20,V004,1826,S_r,3110,959,0,0.347034,0.631416,-0.081808,0.991553,0.985926,0.999515
MOT20,V004,1833,S_r,3145,962,0,0.194949,0.618801,-0.329304,0.972664,0.982588,0.997702
MOT20,V004,1838,S_r,3523,552,0,0.033638,0.686656,-0.389217,0.461524,0.996339,0.996717
MOT20,V004,1843,S_r,3540,552,0,0.129671,0.634645,-0.234070,0.936223,0.986663,0.998697
MOT20,V004,1843,S_r,3029,959,0,0.084922,0.539684,-0.714164,0.856365,0.947518,0.968877
MOT20,V004,1844,S_r,3110,959,0,0.382056,0.459949,-0.278720,0.992953,0.886855,0.998282
MOT20,V004,1845,S_h,3029,959,0,0.378741,0.210395,-1.186530,0.992833,0.539784,0.766155
MOT20,V004,1850,S_r,3279,962,0,0.072486,0.559810,-0.761447,0.811174,0.958837,0.958708
MOT20,V004,1850,S_r,2844,996,0,0.051958,0.420288,-1.052983,0.683728,0.846493,0.845985
MOT20,V004,1850,S_r,3583,997,0,0.030440,0.444331,-1.052983,0.408082,0.871836,0.845985
MOT20,V004,1851,S_r,3110,959,0,0.122510,0.470356,-0.709843,0.928537,0.896323,0.969643
MOT20,V004,1854,S_r,3279,959,0,0.286500,0.468129,-0.094427,0.987577,0.894363,0.999472
MOT20,V004,1855,S_h,3110,959,0,0.296060,0.274721,-1.177469,0.988387,0.647207,0.772152
MOT20,V004,1856,S_r,3523,552,0,0.170763,0.716417,-0.293596,0.963920,0.998617,0.998128
MOT20,V004,1862,S_c,3595,443,0,0.778580,0.000000,-1.188463,0.997637,0.226412,0.764932
MOT20,V004,1865,S_r,3231,993,0,0.228835,0.746112,0.230224,0.980331,0.999371,0.999854
MOT20,V004,1867,S_h,3540,552,0,0.148613,0.662595,-0.357323,0.951747,0.992737,0.997298
MOT20,V004,1874,S_h,3523,552,0,0.194099,0.426828,-0.972320,0.972424,0.853651,0.885884
MOT20,V004,1875,S_c,3609,571,0,0.473229,0.514693,-0.681210,0.995259,0.931250,0.974601
MOT20,V004,1881,S_c,3617,443,0,0.351095,0.236872,-1.160554,0.991741,0.584390,0.782958
MOT20,V004,1885,S_r,3619,443,0,0.123606,0.298007,-1.250992,0.929866,0.684498,0.723200
MOT20,V004,1889,S_r,2871,993,0,0.181381,0.288321,-1.135840,0.968223,0.669219,0.798530
MOT20,V004,1893,S_r,3231,993,0,0.127108,0.222715,-0.756056,0.933710,0.560618,0.960037
MOT20,V004,1895,S_h,3595,443,0,0.410664,0.156207,-1.152134,0.993888,0.449293,0.788259
MOT20,V004,1895,S_r,3540,552,0,0.073997,0.499875,-0.239491,0.817614,0.920370,0.998647
MOT20,V004,1897,S_r,3523,552,0,0.132535,0.716881,-0.265154,0.938916,0.998638,0.998426
MOT20,V004,1899,S_r,3617,443,0,0.123979,0.760193,-0.035672,0.930294,0.999569,0.999626
MOT20,V004,1903,S_c,3628,539,0,0.299624,0.341022,-0.803462,0.988678,0.747955,0.947962
MOT20,V004,1906,S_r,3184,968,0,0.046623,0.585467,-0.441975,0.632442,0.970747,0.995539
MOT20,V004,1908,S_h,3595,443,0,0.211159,0.558092,-0.507459,0.976803,0.957911,0.993158
MOT20,V004,1908,S_h,3268,993,0,0.740158,0.038144,-0.838749,0.997493,0.276445,0.937397
MOT20,V004,1911,S_r,3540,427,0,0.087495,0.520926,-0.875080,0.863886,0.935498,0.925150
MOT20,V004,1911,S_r,3619,443,0,0.047080,0.491793,-0.347557,0.637247,0.914132,0.997448
MOT20,V004,1913,S_r,3102,967,0,0.042846,0.382732,-1.166874,0.589956,0.802030,0.778943
MOT20,V004,1915,S_h,3258,993,0,0.453984,0.093537,-1.220043,0.994901,0.351112,0.744111
MOT20,V004,1917,S_r,3145,1021,0,0.131894,0.686180,-0.311902,0.938346,0.996278,0.997936
MOT20,V004,1918,S_r,3261,1021,0,0.250690,0.497001,-0.401392,0.983750,0.918199,0.996474
MOT20,V004,1919,S_r,3102,969,0,0.139378,0.544167,-0.284128,0.944858,0.950203,0.998228
MOT20,V004,1921,S_r,3197,969,0,0.480677,0.373980,-0.700689,0.995368,0.791133,0.971323
MOT20,V004,1923,S_r,3102,969,0,0.176183,0.614461,-0.119177,0.966251,0.981264,0.999390
MOT20,V004,1925,S_r,3279,1021,0,0.385384,0.524244,-0.627077,0.993072,0.937741,0.982759
MOT20,V004,1926,S_h,3258,997,0,0.253887,0.351322,-1.081991,0.984133,0.762036,0.830422
MOT20,V004,1929,S_h,3583,997,0,0.428736,0.357141,-0.671323,0.994345,0.769658,0.976154
MOT20,V004,1931,S_r,3261,1021,0,0.022152,0.440478,-1.055094,0.253353,0.867934,0.844919
MOT20,V004,1936,S_c,3641,947,0,0.366497,0.497955,-0.692298,0.992409,0.918933,0.972825
MOT20,V004,1940,S_h,3145,965,0,0.482601,0.350699,-0.831256,0.995394,0.761180,0.939701
MOT20,V004,1946,S_h,3640,903,0,0.233734,0.263947,-1.175767,0.981229,0.629467,0.773217
MOT20,V004,1946,S_r,3261,985,0,0.078947,0.402500,-0.556319,0.836728,0.825959,0.990197
MOT20,V004,1947,S_h,2862,903,0,0.218822,0.319528,-1.182678,0.978446,0.717364,0.768747
MOT20,V004,1947,S_r,3190,1021,0,0.433889,0.389845,-0.463574,0.994463,0.810717,0.994869
MOT20,V004,1948,S_h,3640,903,0,0.211984,0.271906,-1.174250,0.976986,0.642528,0.774252
MOT20,V004,1949,S_h,2862,903,0,0.204914,0.311102,-1.196116,0.975333,0.704703,0.759936
MOT20,V004,1955,S_r,3656,1020,0,0.082986,0.635288,-0.547092,0.850407,0.986811,0.990903
MOT20,V004,1960,S_h,3628,541,0,0.407910,0.357003,-0.743458,0.993796,0.769464,0.962916
MOT20,V004,1961,S_h,3601,539,0,0.417130,0.514035,-0.598315,0.994059,0.930778,0.986114
MOT20,V004,1985,S_h,3531,466,0,0.212336,0.577472,-0.629955,0.977059,0.967348,0.982386
MOT20,V004,1990,S_h,3493,466,0,0.162819,0.333437,-1.074499,0.960180,0.737445,0.834507
MOT20,V004,1998,S_r,3506,939,0,0.077147,0.466842,-0.940324,0.830218,0.893223,0.899924
MOT20,V004,1999,S_r,3641,944,0,0.128293,0.463294,-0.794546,0.934878,0.889996,0.950344
MOT20,V004,2002,S_r,3628,539,0,0.151123,0.709568,0.101728,0.953400,0.998301,0.999774
MOT20,V004,2004,S_c,3684,541,0,0.599357,0.333903,-0.489146,0.996728,0.738081,0.993961
MOT20,V004,2007,S_h,3681,903,0,0.334442,0.312142,-1.011480,0.990884,0.706284,0.867195
MOT20,V004,2007,S_r,3339,947,0,0.031711,0.429665,-1.025170,0.429820,0.856726,0.860364
MOT20,V004,2010,S_h,3601,541,0,0.327614,0.516214,-0.623091,0.990521,0.932285,0.983264
MOT20,V004,2011,S_r,3641,949,0,0.118520,0.309008,-1.271996,0.923624,0.701527,0.708020
MOT20,V004,2013,S_c,3687,939,0,0.621507,0.258671,-0.992519,0.996886,0.620743,0.876507
MOT20,V004,2015,S_r,3511,1020,0,0.218935,0.560950,-0.280814,0.978463,0.959439,0.998266
MOT20,V004,2021,S_r,2099,1012,0,0.108703,0.601460,-0.336849,0.909442,0.977012,0.997596
MOT20,V004,2024,S_c,3697,509,0,0.586094,0.299709,-0.857360,0.996595,0.687203,0.931176
MOT20,V004,2027,S_r,3185,976,0,0.391298,0.427124,-0.451225,0.993284,0.853974,0.995237
MOT20,V004,2032,S_h,3701,918,0,0.445800,0.274682,-1.084368,0.994727,0.647140,0.829107
MOT20,V004,2033,S_c,3703,939,0,0.573474,0.162651,-1.186174,0.996479,0.459784,0.766397
MOT20,V004,2033,S_r,3493,1015,0,0.091897,0.309691,-1.292371,0.875655,0.702568,0.693216
MOT20,V004,2034,S_h,3445,1015,0,0.312227,0.331922,-0.964980,0.989573,0.735255,0.889260
MOT20,V004,2036,S_r,3506,939,0,0.259554,0.294723,-1.013315,0.984812,0.679372,0.866287
MOT20,V004,2038,S_r,3589,539,0,0.034855,0.584915,-0.794011,0.480689,0.970510,0.950512
MOT20,V004,2038,S_r,3628,540,0,0.028360,0.557860,-0.794011,0.370973,0.957788,0.950512
MOT20,V004,2041,S_r,3474,466,0,0.464143,0.344352,0.506676,0.995096,0.752621,0.999967
MOT20,V004,2041,S_r,3445,467,0,0.180967,0.454641,-0.916970,0.968077,0.881828,0.909386
MOT20,V004,2043,S_r,3506,1015,0,0.256288,0.298969,-1.119210,0.984404,0.686017,0.808657
MOT20,V004,2047,S_r,2099,976,0,0.018268,0.599930,-0.381802,0.179040,0.976445,0.996878
MOT20,V004,2049,S_r,3445,939,0,0.193339,0.363562,-1.073260,0.972228,0.777956,0.835176
MOT20,V004,2054,S_c,3719,542,0,0.662422,0.101470,-0.995760,0.997164,0.363239,0.874915
MOT20,V004,2055,S_h,3203,977,0,0.644413,0.269297,-0.299957,0.997054,0.638279,0.998064
MOT20,V004,2063,S_c,3723,939,0,0.694545,0.258710,-0.539457,0.997318,0.620809,0.991413
MOT20,V004,2070,S_c,3728,876,0,0.389358,0.403090,-0.656870,0.993217,0.826664,0.978435
MOT20,V004,2075,S_r,3715,504,0,0.181255,0.634330,-0.283619,0.968175,0.986584,0.998239
MOT20,V004,2076,S_r,3729,466,0,0.497807,0.392039,-0.713666,0.995622,0.813428,0.968956
MOT20,V004,2094,S_r,3740,552,0,0.115968,0.674486,-0.373468,0.920244,0.994731,0.997041
MOT20,V004,2122,S_r,3126,542,0,0.131643,0.000000,-1.848723,0.938115,0.226412,0.201832
MOT20,V004,2141,S_r,3523,477,0,0.031645,0.304030,-1.193912,0.428736,0.693907,0.761388
MOT20,V004,2141,S_r,3757,593,0,0.097610,0.780469,-0.129258,0.888788,0.999758,0.999348
MOT20,V004,2142,S_h,3753,593,0,0.206401,0.256911,-1.236503,0.975713,0.617865,0.733148
MOT20,V004,2144,S_h,3766,453,0,0.270387,0.345587,-1.012149,0.986015,0.754312,0.866869
MOT20,V004,2146,S_r,2698,552,0,0.109308,0.571238,-0.490425,0.910378,0.964516,0.993904
MOT20,V004,2148,S_r,3589,394,0,0.041957,0.624123,-0.670296,0.579300,0.984018,0.976287
MOT20,V004,2150,S_r,2060,535,0,0.183966,0.803551,-0.102672,0.969121,0.999882,0.999442
MOT20,V004,2155,S_h,3465,453,0,0.370400,0.393888,-0.858230,0.992543,0.815632,0.930906
