dataset,seq,frame,type,class,track_id,gt_id_new,old_hid,top1,top2,margin,no_box,cos_theta,r_v,v_obs_norm,sigma_norm,n_neighbor,geom_020
MOT20,V004,119,switch,S_h,2183,283,2256,0.5684,0.2908,0.2776,0,,,,0.0671,,0
MOT20,V004,119,switch,S_r,2388,427,2163,0.8534,0.6838,0.1697,0,,,0.0272,0.0622,4.0,1
MOT20,V004,121,switch,S_h,2163,427,2163,0.6544,0.0533,0.6012,0,,,,0.0646,,0
MOT20,V004,122,switch,S_r,2214,381,2201,0.9408,0.6652,0.2756,0,0.9683,1.485983,0.0229,0.0582,3.0,0
MOT20,V004,123,switch,S_r,2386,220,2351,0.9227,0.4720,0.4506,0,,,0.0210,0.0591,7.0,0
MOT20,V004,130,switch,S_r,2386,215,2385,0.9705,0.3951,0.5753,0,0.9989,1.140882,0.0455,0.0566,5.0,0
MOT20,V004,131,switch,S_h,2351,220,2386,0.3662,0.3399,0.0264,0,,,,0.0692,,1
MOT20,V004,134,switch,S_r,2221,378,2229,0.9373,0.3606,0.5767,0,0.1533,1.805973,0.0194,0.0593,2.0,0
MOT20,V004,142,switch,S_h,2402,174,2387,0.8273,0.5628,0.2645,0,,,,0.0618,,0
MOT20,V004,158,switch,S_c,2416,243,2081,0.6368,0.3167,0.3201,0,,,,0.1414,,0
MOT20,V004,166,switch,S_r,2421,224,2330,0.9316,0.4133,0.5183,0,0.9807,1.350611,0.0735,0.0633,6.0,0
MOT20,V004,168,switch,S_r,2423,170,2179,0.9369,0.6451,0.2918,0,-0.4335,1.511451,0.0085,0.0620,6.0,0
MOT20,V004,170,switch,S_r,2386,220,2351,0.9315,0.2654,0.6661,0,0.9804,1.524140,0.0098,0.0566,6.0,0
MOT20,V004,182,switch,S_r,2419,26,2404,0.9499,0.6801,0.2697,0,,,0.0140,0.0550,7.0,0
MOT20,V004,184,switch,S_r,2427,169,2185,0.7825,0.5072,0.2753,0,-0.2766,1.635600,0.0232,0.0626,8.0,0
MOT20,V004,206,switch,S_h,2185,169,2427,0.6411,0.3472,0.2939,0,,,,0.0801,,0
MOT20,V004,213,switch,S_r,2404,81,2333,0.9315,0.6699,0.2616,0,0.9261,7.288690,0.0038,0.0558,10.0,0
MOT20,V004,215,switch,S_r,2445,205,2428,0.9029,0.4988,0.4041,0,0.5926,3.577831,0.0268,0.0613,3.0,0
MOT20,V004,216,switch,S_r,2333,81,2404,0.9098,0.6683,0.2414,0,0.9193,2.178914,0.0522,0.0571,8.0,0
MOT20,V004,218,switch,S_r,2382,215,2386,0.8783,0.5225,0.3558,0,0.4198,5.318099,0.0396,0.0550,6.0,0
MOT20,V004,222,switch,S_h,2330,215,2382,0.5759,0.3920,0.1839,0,,,,0.0648,,1
MOT20,V004,238,switch,S_r,2098,380,2143,0.9485,0.2202,0.7282,0,-0.1745,2.044100,0.0111,0.0577,3.0,0
MOT20,V004,239,switch,S_r,2143,380,2143,0.8028,0.2501,0.5527,0,-0.8771,1.044162,0.0284,0.0577,1.0,0
MOT20,V004,240,switch,S_h,2404,81,2333,0.6642,0.4223,0.2419,0,,,,0.0773,,0
MOT20,V004,245,switch,S_h,2333,81,2404,0.8080,0.3665,0.4414,0,,,,0.0618,,0
MOT20,V004,296,switch,S_r,2455,169,2185,0.9426,0.6383,0.3043,0,0.7621,2.585035,0.0054,0.0582,7.0,0
MOT20,V004,297,switch,S_h,2451,170,2423,0.4187,0.1715,0.2473,0,,,,0.0731,,0
MOT20,V004,307,switch,S_r,2494,81,2333,0.7985,0.5785,0.2199,0,,,0.0594,0.0642,8.0,0
MOT20,V004,316,switch,S_c,2499,261,2277,0.5086,0.1492,0.3593,0,,,,0.1414,,0
MOT20,V004,332,switch,S_h,2185,170,2451,0.8094,0.4202,0.3892,0,,,,0.0603,,0
MOT20,V004,333,switch,S_h,2451,170,2451,0.9239,0.3981,0.5258,0,,,,0.0621,,0
MOT20,V004,335,switch,S_r,2481,424,2178,0.9577,0.6483,0.3094,0,0.9644,1.032630,0.0136,0.0566,8.0,0
MOT20,V004,338,switch,S_r,2513,224,2421,0.9520,0.7167,0.2353,0,0.4557,1.575824,0.0149,0.0621,6.0,0
MOT20,V004,340,switch,S_h,2421,224,2513,0.8250,0.3217,0.5033,0,,,,0.0661,,0
MOT20,V004,342,switch,S_r,2516,170,2451,0.8831,0.7319,0.1513,0,0.4008,3.053858,0.0265,0.0629,6.0,1
MOT20,V004,351,switch,S_c,2527,1167,2324,0.6689,0.4319,0.2370,0,,,,0.1414,,0
MOT20,V004,365,switch,S_r,2537,208,2512,0.8253,0.5587,0.2666,0,0.4340,2.270189,0.0333,0.0628,3.0,0
MOT20,V004,366,switch,S_h,2100,247,2097,0.4286,0.0827,0.3458,0,,,,0.0483,,0
MOT20,V004,372,switch,S_r,2352,26,2419,0.8752,0.5271,0.3481,0,0.0272,2.243728,0.0304,0.0555,7.0,0
MOT20,V004,376,switch,S_r,2419,81,2494,0.8865,0.6645,0.2220,0,,,0.0222,0.0582,7.0,0
MOT20,V004,394,switch,S_r,2455,170,2516,0.8750,0.5460,0.3290,0,0.4787,2.729167,0.0113,0.0580,6.0,0
MOT20,V004,395,switch,S_r,2516,169,2455,0.7529,0.4767,0.2762,0,0.9610,1.696510,0.0675,0.0557,9.0,0
MOT20,V004,396,switch,S_c,2549,81,2494,0.5856,0.4226,0.1630,0,,,,0.1414,,1
MOT20,V004,408,switch,S_r,2419,26,2352,0.9518,0.5382,0.4136,0,0.9366,1.291134,0.0151,0.0585,9.0,0
MOT20,V004,413,switch,S_r,2198,262,2398,0.9454,0.6510,0.2943,0,-0.4371,1.170721,0.0051,0.0573,7.0,0
MOT20,V004,414,switch,S_h,2544,169,2516,0.6113,0.3515,0.2599,0,,,,0.0649,,0
MOT20,V004,416,switch,S_c,2562,110,2062,0.5113,0.1831,0.3282,0,,,,0.1414,,0
MOT20,V004,422,switch,S_h,2115,1117,2097,0.7304,0.3012,0.4292,0,,,,0.0561,,0
MOT20,V004,423,switch,S_r,2059,223,2228,0.9628,0.5227,0.4402,0,1.0000,2.178353,0.0122,0.0568,3.0,0
MOT20,V004,423,switch,S_h,2097,1117,2097,0.6907,0.4132,0.2775,0,,,,0.0616,,0
MOT20,V004,426,switch,S_h,2398,262,2198,0.8729,0.3985,0.4743,0,,,,0.0757,,0
MOT20,V004,429,switch,S_h,2198,262,2398,0.4053,0.0637,0.3416,0,,,,0.0671,,0
MOT20,V004,431,switch,S_r,2455,169,2544,0.9629,0.5025,0.4604,0,-0.1531,2.477485,0.0068,0.0571,8.0,0
MOT20,V004,431,switch,S_r,2544,170,2455,0.9463,0.4967,0.4496,0,0.9482,1.993107,0.0094,0.0574,4.0,0
MOT20,V004,432,switch,S_h,2079,195,2192,0.5713,0.2226,0.3487,0,,,,0.0829,,0
MOT20,V004,440,switch,S_r,2276,224,2421,0.9877,0.6624,0.3253,0,0.9988,1.055743,0.0211,0.0569,4.0,0
MOT20,V004,444,switch,S_r,2059,222,2276,0.9234,0.2667,0.6567,0,0.9393,4.437371,0.0053,0.0565,3.0,0
MOT20,V004,446,switch,S_h,2134,193,2095,0.7856,0.3679,0.4177,0,,,,0.0613,,0
MOT20,V004,449,switch,S_r,2059,224,2421,0.8885,0.3035,0.5851,0,0.9913,1.800853,0.0337,0.0605,3.0,0
MOT20,V004,450,switch,S_r,2065,193,2134,0.6058,0.5069,0.0989,0,-0.9994,11.286223,0.1211,0.0554,7.0,1
MOT20,V004,450,switch,S_r,2315,194,2065,0.9188,0.3594,0.5594,0,-0.6352,1.229323,0.0159,0.0568,6.0,0
MOT20,V004,455,switch,S_r,2079,192,2315,0.7707,0.4799,0.2908,0,0.7835,3.172587,0.0287,0.0566,6.0,0
MOT20,V004,459,switch,S_r,2276,224,2059,0.9470,0.3129,0.6341,0,0.9874,1.895886,0.0120,0.0569,3.0,0
MOT20,V004,478,switch,S_r,2352,26,2419,0.9311,0.6763,0.2547,0,0.9019,1.420411,0.0395,0.0551,6.0,0
MOT20,V004,479,switch,S_h,2419,88,2352,0.6115,0.4090,0.2025,0,,,,0.0672,,0
MOT20,V004,485,switch,S_h,2077,230,2073,0.3389,0.0653,0.2737,0,,,,0.0852,,0
MOT20,V004,485,switch,S_r,2097,234,2207,0.9363,0.4459,0.4904,0,0.6216,9.034123,0.0013,0.0569,7.0,0
MOT20,V004,485,switch,S_r,2207,1117,2097,0.8195,0.4848,0.3346,0,0.8818,2.829265,0.0214,0.0579,7.0,0
MOT20,V004,489,switch,S_h,2568,228,2064,0.6195,0.1908,0.4287,0,,,,0.0698,,0
MOT20,V004,506,switch,S_h,2499,128,2155,0.7619,0.4618,0.3001,0,,,,0.0626,,0
MOT20,V004,506,switch,S_r,2073,233,2116,0.8743,0.2955,0.5788,0,0.9749,1.839800,0.0315,0.0613,6.0,0
MOT20,V004,508,switch,S_r,2155,128,2155,0.8033,0.5236,0.2797,0,0.3953,5.536461,0.0425,0.0581,10.0,0
MOT20,V004,511,switch,S_h,2116,132,2073,0.4566,0.4343,0.0223,0,,,,0.0560,,1
MOT20,V004,519,switch,S_h,2604,164,2172,0.5970,0.3209,0.2761,0,,,,0.0631,,0
MOT20,V004,529,switch,S_h,2623,72,2405,0.8241,0.6425,0.1817,0,,,,0.1414,,1
MOT20,V004,542,switch,S_r,2073,132,2116,0.8443,0.2709,0.5734,0,0.8674,5.006625,0.0095,0.0567,5.0,0
MOT20,V004,555,switch,S_r,2056,226,2281,0.8931,0.6014,0.2917,0,0.9617,1.483144,0.0264,0.0536,5.0,0
MOT20,V004,563,switch,S_h,2405,72,2623,0.8139,0.3499,0.4640,0,,,,0.0684,,0
MOT20,V004,564,switch,S_h,2623,72,2623,0.7471,0.4739,0.2731,0,,,,0.0624,,0
MOT20,V004,565,switch,S_h,2405,72,2623,0.8273,0.3836,0.4437,0,,,,0.0636,,0
MOT20,V004,574,switch,S_h,2172,170,2544,0.5041,0.3577,0.1464,0,,,,0.0674,,1
MOT20,V004,578,switch,S_h,2432,167,2363,0.3686,0.2789,0.0897,0,,,,0.0977,,1
MOT20,V004,597,switch,S_r,2663,91,2470,0.8863,0.7074,0.1789,0,,,0.0193,0.0649,7.0,1
MOT20,V004,599,switch,S_h,2470,91,2663,0.8481,0.3403,0.5078,0,,,,0.0650,,0
MOT20,V004,601,switch,S_h,2332,167,2432,0.2599,0.0000,0.2599,0,,,,0.0654,,0
MOT20,V004,601,switch,S_r,2544,169,2455,0.8356,0.5519,0.2837,0,-0.7584,1.938886,0.0232,0.0584,7.0,0
MOT20,V004,611,switch,S_h,2522,168,2332,0.3987,0.0006,0.3981,0,,,,0.0868,,0
MOT20,V004,627,switch,S_r,2651,159,2472,0.8840,0.6353,0.2487,0,,,0.0246,0.0579,9.0,0
MOT20,V004,630,switch,S_r,2472,159,2651,0.9208,0.5619,0.3589,0,,,0.0263,0.0585,9.0,0
MOT20,V004,633,switch,S_r,2455,170,2172,0.9349,0.6307,0.3041,0,0.9997,2.828427,0.0182,0.0587,5.0,0
MOT20,V004,642,switch,S_r,2697,1182,2681,0.7718,0.6851,0.0867,0,0.5178,4.754173,0.0733,0.0521,3.0,1
MOT20,V004,646,switch,S_h,2172,170,2455,0.5110,0.0340,0.4771,0,,,,0.0702,,0
MOT20,V004,648,switch,S_c,2705,1182,2697,0.3135,0.1932,0.1203,0,,,,0.1414,,0
MOT20,V004,651,switch,S_h,2455,170,2172,0.5862,0.1685,0.4177,0,,,,0.0752,,0
MOT20,V004,656,switch,S_r,2470,65,2531,0.9388,0.6879,0.2509,0,0.7243,4.774426,0.0258,0.0568,7.0,0
MOT20,V004,658,switch,S_r,2710,69,2615,0.8132,0.8042,0.0090,0,-0.2033,2.007056,0.0141,0.0562,8.0,1
MOT20,V004,658,switch,S_r,2313,77,2356,0.8405,0.4195,0.4210,0,-0.5221,2.237814,0.0297,0.0589,8.0,0
MOT20,V004,659,switch,S_h,2713,89,2313,0.4777,0.4428,0.0349,0,,,,0.0647,,1
MOT20,V004,660,switch,S_h,2651,1117,2207,0.4544,0.3859,0.0685,0,,,,0.0611,,1
MOT20,V004,661,switch,S_r,2615,69,2710,0.9392,0.6679,0.2713,0,0.9705,1.919863,0.0244,0.0585,8.0,0
MOT20,V004,664,switch,S_h,2531,65,2470,0.8105,0.2745,0.5359,0,,,,0.0645,,0
MOT20,V004,665,switch,S_r,2722,153,2510,0.6177,0.5888,0.0289,0,-0.1790,2.221874,0.0341,0.0622,5.0,1
MOT20,V004,667,switch,S_r,2356,77,2313,0.9585,0.4149,0.5435,0,0.9882,2.643306,0.0122,0.0573,5.0,0
MOT20,V004,670,switch,S_h,2470,65,2531,0.3021,0.1656,0.1364,0,,,,0.0681,,0
MOT20,V004,670,switch,S_r,2677,143,2496,0.8354,0.5136,0.3218,0,0.9800,5.591392,0.0164,0.0572,7.0,0
MOT20,V004,671,switch,S_r,2402,146,2391,0.6867,0.4046,0.2822,0,-0.5177,3.423282,0.0540,0.0591,7.0,0
MOT20,V004,671,switch,S_h,2716,174,2402,0.6771,0.3665,0.3106,0,,,,0.0671,,0
MOT20,V004,672,switch,S_c,2727,125,2317,0.7062,0.2324,0.4738,0,,,,0.1414,,0
MOT20,V004,673,switch,S_h,2510,153,2722,0.6918,0.1441,0.5477,0,,,,0.0704,,0
MOT20,V004,690,switch,S_h,2496,143,2677,0.3991,0.3536,0.0455,0,,,,0.0706,,1
MOT20,V004,693,switch,S_r,2710,69,2615,0.7429,0.7368,0.0062,0,,,0.0523,0.0579,7.0,1
MOT20,V004,694,switch,S_h,2615,69,2615,0.7952,0.5261,0.2690,0,,,,0.0626,,0
MOT20,V004,694,switch,S_h,2677,146,2402,0.6200,0.1879,0.4322,0,,,,0.0661,,0
MOT20,V004,696,switch,S_r,2409,126,2314,0.9591,0.3905,0.5685,0,0.9928,1.378221,0.0162,0.0589,1.0,0
MOT20,V004,697,switch,S_h,2314,126,2314,0.4320,0.1618,0.2701,0,,,,0.0739,,0
MOT20,V004,697,switch,S_r,2375,146,2677,0.9921,0.4074,0.5846,0,0.9985,1.053070,0.0187,0.0573,7.0,0
MOT20,V004,698,switch,S_h,2479,172,2232,0.7865,0.4574,0.3292,0,,,,0.0619,,0
MOT20,V004,698,switch,S_h,2677,173,2375,0.4119,0.1505,0.2614,0,,,,0.0661,,0
MOT20,V004,698,switch,S_h,2402,1118,2558,0.0442,0.0365,0.0078,0,,,,0.0628,,0
MOT20,V004,699,switch,S_r,2639,175,2670,0.7102,0.5838,0.1264,0,-0.9476,1.058917,0.0518,0.0582,2.0,1
MOT20,V004,700,switch,S_r,2479,171,2189,0.7750,0.6097,0.1652,0,0.9171,2.696265,0.0284,0.0560,8.0,1
MOT20,V004,701,switch,S_h,2232,172,2232,0.4327,0.4294,0.0034,0,,,,0.0680,,1
MOT20,V004,702,switch,S_r,2739,78,2634,0.8620,0.4937,0.3683,0,-0.3002,2.991495,0.0122,0.0607,7.0,0
MOT20,V004,703,switch,S_h,2670,175,2639,0.5879,0.0012,0.5868,0,,,,0.0850,,0
MOT20,V004,709,switch,S_r,2232,171,2479,0.6708,0.5236,0.1473,0,0.9843,2.678606,0.0840,0.0518,9.0,1
MOT20,V004,710,switch,S_r,2746,69,2615,0.9489,0.5528,0.3962,0,-0.3412,1.242578,0.0046,0.0592,9.0,0
MOT20,V004,710,switch,S_r,2722,153,2510,0.8230,0.7515,0.0715,0,-0.9708,1.111812,0.0374,0.0568,2.0,1
MOT20,V004,711,switch,S_r,2207,176,2525,0.9709,0.2940,0.6768,0,0.9899,1.229751,0.0161,0.0570,11.0,0
MOT20,V004,712,switch,S_r,2738,1060,2680,0.8411,0.6474,0.1937,0,0.9938,1.208767,0.0669,0.0559,3.0,1
MOT20,V004,714,switch,S_r,2752,143,2496,0.8455,0.4022,0.4433,0,-0.8348,2.678631,0.0265,0.0611,7.0,0
MOT20,V004,718,switch,S_h,2207,147,2319,0.8555,0.2354,0.6200,0,,,,0.0651,,0
MOT20,V004,719,switch,S_h,2319,147,2319,0.7727,0.2892,0.4835,0,,,,0.0631,,0
MOT20,V004,719,switch,S_r,2752,174,2716,0.7660,0.7496,0.0164,0,,,0.0999,0.0579,8.0,1
MOT20,V004,720,switch,S_h,2207,147,2319,0.8337,0.2613,0.5724,0,,,,0.0632,,0
MOT20,V004,720,switch,S_h,2716,174,2716,0.6524,0.1449,0.5075,0,,,,0.0612,,0
MOT20,V004,721,switch,S_c,2760,143,2752,0.3390,0.2680,0.0709,0,,,,0.1414,,1
MOT20,V004,734,switch,S_r,2727,112,2605,0.8829,0.5466,0.3363,0,,,0.0262,0.0562,3.0,0
MOT20,V004,741,switch,S_c,2777,98,2765,0.2255,0.1660,0.0595,0,,,,0.1414,,0
MOT20,V004,741,switch,S_r,2604,170,2455,0.9633,0.0659,0.8974,0,0.7687,1.461732,0.0110,0.0584,2.0,0
MOT20,V004,754,switch,S_h,2756,88,2419,0.5901,0.2500,0.3402,0,,,,0.0752,,0
MOT20,V004,766,switch,S_h,2739,1174,2643,0.4441,0.3695,0.0747,0,,,,0.0635,,1
MOT20,V004,767,switch,S_r,2786,89,2713,0.9562,0.5435,0.4127,0,0.9939,1.866110,0.0114,0.0593,9.0,0
MOT20,V004,768,switch,S_h,2643,78,2739,0.5689,0.2056,0.3633,0,,,,0.0748,,0
MOT20,V004,775,switch,S_r,2795,1182,2705,0.9264,0.7517,0.1747,0,0.6153,1.666822,0.0107,0.0591,4.0,1
MOT20,V004,776,switch,S_r,2797,176,2525,0.9045,0.6075,0.2969,0,0.9772,1.281783,0.0426,0.0578,4.0,0
MOT20,V004,779,switch,S_h,2083,44,2084,0.8393,0.3584,0.4810,0,,,,0.0621,,0
MOT20,V004,779,switch,S_r,2473,160,2601,0.7014,0.6218,0.0796,0,0.9993,1.140036,0.0967,0.0670,6.0,1
MOT20,V004,781,switch,S_h,2601,156,2473,0.5427,0.3459,0.1968,0,,,,0.0459,,1
MOT20,V004,786,switch,S_c,2812,1066,2642,0.4381,0.4379,0.0002,0,,,,0.1414,,1
MOT20,V004,789,switch,S_h,2810,98,2777,0.4202,0.0000,0.4202,0,,,,0.0627,,0
MOT20,V004,792,switch,S_r,2084,44,2083,0.8962,0.6473,0.2489,0,,,0.0339,0.0599,7.0,0
MOT20,V004,794,switch,S_r,2536,75,2467,0.9449,0.5283,0.4166,0,0.9983,1.305256,0.0182,0.0590,8.0,0
MOT20,V004,794,switch,S_r,2467,76,2536,0.8666,0.3910,0.4757,0,0.8670,1.350274,0.0462,0.0565,7.0,0
MOT20,V004,796,switch,S_r,2690,155,2652,0.8467,0.5683,0.2784,0,0.8229,1.268564,0.0356,0.0611,5.0,0
MOT20,V004,797,switch,S_c,2827,78,2643,0.6965,0.2251,0.4714,0,,,,0.1414,,0
MOT20,V004,803,switch,S_r,2470,51,2325,0.9573,0.5269,0.4305,0,0.9698,1.911673,0.0066,0.0571,8.0,0
MOT20,V004,803,switch,S_r,2325,65,2470,0.9367,0.4790,0.4577,0,-0.1280,3.473000,0.0102,0.0577,8.0,0
MOT20,V004,805,switch,S_r,2672,103,2673,0.8342,0.3700,0.4642,0,0.6430,2.540901,0.0559,0.0538,4.0,0
MOT20,V004,806,switch,S_r,2601,159,2472,0.8877,0.4821,0.4056,0,-0.1207,4.969686,0.0067,0.0589,5.0,0
MOT20,V004,809,switch,S_h,2784,83,2622,0.5573,0.3843,0.1730,0,,,,0.0718,,1
MOT20,V004,815,switch,S_r,2784,39,2622,0.5887,0.3748,0.2139,0,0.9462,3.014944,0.0466,0.0589,7.0,0
MOT20,V004,816,switch,S_h,2622,83,2784,0.5289,0.3301,0.1988,0,,,,0.0646,,1
MOT20,V004,821,switch,S_h,2536,87,2438,0.7180,0.3291,0.3889,0,,,,0.0606,,0
MOT20,V004,821,switch,S_r,2438,91,2470,0.7231,0.4426,0.2805,0,0.9872,2.983190,0.0586,0.0581,8.0,0
MOT20,V004,823,switch,S_c,2847,88,2756,0.6163,0.1428,0.4735,0,,,,0.1414,,0
MOT20,V004,827,switch,S_r,2438,75,2536,0.9800,0.4382,0.5419,0,0.9844,1.034945,0.0212,0.0573,9.0,0
MOT20,V004,829,switch,S_r,2643,51,2470,0.8852,0.8408,0.0444,0,0.8637,1.436721,0.0371,0.0592,7.0,1
MOT20,V004,830,switch,S_h,2470,51,2470,0.8789,0.3797,0.4993,0,,,,0.0620,,0
MOT20,V004,835,switch,S_r,2375,173,2677,0.9356,0.6653,0.2704,0,0.8236,3.324031,0.0059,0.0563,7.0,0
MOT20,V004,847,switch,S_r,2651,83,2622,0.9471,0.5403,0.4068,0,0.9072,1.292403,0.0102,0.0565,7.0,0
MOT20,V004,847,switch,S_c,2866,91,2438,0.4332,0.1902,0.2430,0,,,,0.1414,,0
MOT20,V004,854,switch,S_h,2643,89,2786,0.1876,0.1788,0.0088,0,,,,0.0637,,0
MOT20,V004,856,switch,S_h,2383,143,2760,0.8130,0.3234,0.4896,0,,,,0.0673,,0
MOT20,V004,856,switch,S_r,2864,1001,2831,0.9614,0.4744,0.4871,0,0.9980,2.450399,0.0072,0.0589,7.0,0
MOT20,V004,857,switch,S_r,2872,674,2131,0.9390,0.6742,0.2648,0,,,0.0158,0.0617,4.0,0
MOT20,V004,858,switch,S_r,2536,65,2325,0.9248,0.6137,0.3112,0,0.7497,1.219410,0.0173,0.0584,8.0,0
MOT20,V004,858,switch,S_r,2325,87,2536,0.9440,0.6276,0.3163,0,0.8718,1.170888,0.0147,0.0583,8.0,0
MOT20,V004,858,switch,S_r,2760,143,2383,0.9930,0.7106,0.2824,0,,,0.0014,0.0584,8.0,0
MOT20,V004,861,switch,S_h,2383,143,2383,0.6629,0.1958,0.4671,0,,,,0.0575,,0
MOT20,V004,868,switch,S_r,2622,83,2651,0.9715,0.5167,0.4548,0,0.7852,1.227513,0.0072,0.0579,7.0,0
MOT20,V004,869,switch,S_c,2882,8,2876,0.3415,0.2537,0.0878,0,,,,0.1414,,1
MOT20,V004,870,switch,S_r,2878,143,2383,0.9676,0.3143,0.6533,0,0.9927,2.045633,0.0139,0.0597,6.0,0
MOT20,V004,872,switch,S_h,2131,674,2872,0.3244,0.2435,0.0809,0,,,,0.0673,,1
MOT20,V004,880,switch,S_c,2894,1117,2651,0.3223,0.1039,0.2184,0,,,,0.1414,,0
MOT20,V004,882,switch,S_r,2890,997,2889,0.9317,0.4854,0.4463,0,0.9996,1.903583,0.0458,0.0592,6.0,0
MOT20,V004,899,switch,S_r,2643,54,2468,0.9611,0.2495,0.7115,0,0.9055,1.680883,0.0131,0.0576,6.0,0
MOT20,V004,899,switch,S_r,2468,71,2561,0.4088,0.3927,0.0161,0,-0.1361,19.045853,0.3524,0.0566,9.0,1
MOT20,V004,899,switch,S_c,2909,89,2643,0.5674,0.1752,0.3922,0,,,,0.1414,,0
MOT20,V004,901,switch,S_r,2866,75,2438,0.8051,0.5796,0.2255,0,-0.9569,1.770401,0.0262,0.0568,5.0,0
MOT20,V004,903,switch,S_r,2335,48,2353,0.9530,0.7016,0.2514,0,,,0.0092,0.0569,8.0,0
MOT20,V004,916,switch,S_r,2438,75,2866,0.8515,0.4524,0.3991,0,0.8860,1.792859,0.0533,0.0594,5.0,0
MOT20,V004,919,switch,S_h,2917,1184,2807,0.5752,0.0451,0.5301,0,,,,0.0389,,0
MOT20,V004,922,switch,S_r,2927,83,2622,0.8924,0.6697,0.2227,0,0.7692,1.141952,0.0181,0.0610,4.0,0
MOT20,V004,922,switch,S_r,2467,925,2438,0.9389,0.3870,0.5519,0,0.9153,1.322464,0.0235,0.0574,5.0,0
MOT20,V004,927,switch,S_h,2622,83,2927,0.6624,0.1647,0.4977,0,,,,0.0668,,0
MOT20,V004,933,switch,S_r,2866,76,2467,0.9547,0.6340,0.3207,0,0.9986,6.597682,0.0090,0.0572,7.0,0
MOT20,V004,934,switch,S_h,2549,88,2847,0.5636,0.3873,0.1763,0,,,,0.0512,,1
MOT20,V004,941,switch,S_r,2467,91,2866,0.9116,0.5033,0.4082,0,0.8384,1.035753,0.0385,0.0597,5.0,0
MOT20,V004,945,switch,S_r,2353,48,2335,0.9820,0.4928,0.4892,0,0.8838,1.282359,0.0051,0.0576,7.0,0
MOT20,V004,957,switch,S_r,2600,87,2325,0.7434,0.6341,0.1093,0,0.5498,3.736384,0.0651,0.0568,10.0,1
MOT20,V004,959,switch,S_r,2325,87,2600,0.8030,0.5973,0.2057,0,,,0.0559,0.0581,10.0,0
MOT20,V004,965,switch,S_h,2942,921,2825,0.6237,0.4128,0.2108,0,,,,0.0796,,0
MOT20,V004,966,switch,S_h,2323,91,2467,0.6515,0.4241,0.2274,0,,,,0.0614,,0
MOT20,V004,969,switch,S_r,2468,87,2325,0.9025,0.3309,0.5716,0,0.5922,1.024453,0.0203,0.0573,9.0,0
MOT20,V004,969,switch,S_r,2744,1117,2894,0.9374,0.4126,0.5248,0,0.7487,1.012397,0.0231,0.0589,12.0,0
MOT20,V004,969,switch,S_r,2962,1165,2744,0.9191,0.4737,0.4454,0,,,0.0160,0.0632,12.0,0
MOT20,V004,972,switch,S_r,2967,1175,2607,0.7724,0.7055,0.0669,0,0.9264,12.238507,0.0575,0.0585,12.0,1
MOT20,V004,979,switch,S_h,2774,12,2829,0.2052,0.0000,0.2052,0,,,,0.0670,,0
MOT20,V004,983,switch,S_h,2504,76,2866,0.5607,0.1661,0.3946,0,,,,0.0604,,0
MOT20,V004,992,switch,S_r,2607,1175,2967,0.8099,0.5793,0.2306,0,,,0.0856,0.0578,9.0,0
MOT20,V004,996,switch,S_r,2643,87,2468,0.5771,0.3120,0.2651,0,-0.6478,51.188492,0.4872,0.0523,7.0,0
MOT20,V004,1003,switch,S_c,2991,922,2830,0.8082,0.4744,0.3338,0,,,,0.1414,,0
MOT20,V004,1004,switch,S_r,2504,65,2536,0.9103,0.4136,0.4967,0,1.0000,1.111887,0.0395,0.0600,1.0,0
MOT20,V004,1004,switch,S_r,2536,76,2504,0.9340,0.3778,0.5562,0,0.8618,2.042534,0.0120,0.0582,1.0,0
MOT20,V004,1009,switch,S_r,2349,88,2549,0.8545,0.4427,0.4118,0,0.4686,4.928695,0.0442,0.0563,4.0,0
MOT20,V004,1011,switch,S_c,2994,87,2643,0.5369,0.4316,0.1053,0,,,,0.1414,,1
MOT20,V004,1015,switch,S_r,2942,814,2823,0.9133,0.4850,0.4283,0,-0.6312,1.159507,0.0155,0.0564,4.0,0
MOT20,V004,1015,switch,S_r,2823,921,2942,0.9459,0.5305,0.4154,0,-0.9974,1.841491,0.0068,0.0572,4.0,0
MOT20,V004,1017,switch,S_r,2549,88,2349,0.9266,0.3030,0.6235,0,0.0025,2.704706,0.0185,0.0565,3.0,0
MOT20,V004,1018,switch,S_c,2998,86,2565,0.5370,0.0060,0.5311,0,,,,0.1414,,0
MOT20,V004,1022,switch,S_c,3002,838,2382,0.1365,0.1130,0.0236,0,,,,0.1414,,0
MOT20,V004,1026,switch,S_r,2415,90,2467,0.9595,0.4390,0.5205,0,-0.7749,1.008696,0.0071,0.0576,2.0,0
MOT20,V004,1037,switch,S_c,3012,1171,3003,0.2365,0.1229,0.1136,0,,,,0.1414,,0
MOT20,V004,1038,switch,S_r,3003,1,3009,0.6189,0.3982,0.2207,0,0.9992,3.638034,0.2381,0.0602,4.0,0
MOT20,V004,1042,switch,S_c,3014,63,2627,0.5504,0.2033,0.3471,0,,,,0.1414,,0
MOT20,V004,1045,switch,S_h,2467,91,2323,0.6385,0.3852,0.2533,0,,,,0.0787,,0
MOT20,V004,1049,switch,S_h,2755,1196,2754,0.5580,0.3409,0.2171,0,,,,0.0704,,0
MOT20,V004,1053,switch,S_r,2668,1155,2703,0.9421,0.7505,0.1916,0,0.8953,1.560295,0.0204,0.0575,10.0,1
