seq,frame,type,gt_id_old,gt_id_new,track_id,note
V004,1706,switch,1020,1020,3496,tracker 3493 -> 3496 on gt 1020
V004,1709,reuse,1020,466,3493,tracker 3493 matched gt 1020 (last frame 1703) now gt 466
V004,1711,switch,921,921,3499,tracker 3310 -> 3499 on gt 921
V004,1712,switch,990,990,3310,tracker 3332 -> 3310 on gt 990
V004,1715,switch,991,991,3502,tracker 3498 -> 3502 on gt 991
V004,1717,reuse,921,990,3310,tracker 3310 matched gt 921 (last frame 1710) now gt 990
V004,1722,switch,791,791,3030,tracker 3166 -> 3030 on gt 791
V004,1723,reuse,792,791,3030,tracker 3030 matched gt 792 (last frame 1716) now gt 791
V004,1729,switch,542,542,3508,tracker 3278 -> 3508 on gt 542
V004,1737,switch,792,792,3166,tracker 3030 -> 3166 on gt 792
V004,1741,switch,921,921,3359,tracker 3499 -> 3359 on gt 921
V004,1742,switch,989,989,3499,tracker 3359 -> 3499 on gt 989
V004,1742,reuse,989,921,3359,tracker 3359 matched gt 989 (last frame 1740) now gt 921
V004,1743,reuse,921,989,3499,tracker 3499 matched gt 921 (last frame 1740) now gt 989
V004,1747,switch,1051,1051,3202,tracker 2498 -> 3202 on gt 1051
V004,1748,reuse,1209,1051,3202,tracker 3202 matched gt 1209 (last frame 1746) now gt 1051
V004,1749,switch,941,941,3511,tracker 3391 -> 3511 on gt 941
V004,1755,switch,1101,1101,3202,tracker 3046 -> 3202 on gt 1101
V004,1756,reuse,1051,1101,3202,tracker 3202 matched gt 1051 (last frame 1754) now gt 1101
V004,1761,switch,962,962,3029,tracker 3279 -> 3029 on gt 962
V004,1762,switch,403,403,3521,tracker 3345 -> 3521 on gt 403
V004,1762,reuse,1057,962,3029,tracker 3029 matched gt 1057 (last frame 1746) now gt 962
V004,1763,switch,552,552,3523,tracker 3516 -> 3523 on gt 552
V004,1765,switch,958,958,2061,tracker 3098 -> 2061 on gt 958
V004,1765,reuse,552,544,3516,tracker 3516 matched gt 552 (last frame 1755) now gt 544
V004,1766,reuse,1085,958,2061,tracker 2061 matched gt 1085 (last frame 1712) now gt 958
V004,1769,switch,791,791,3166,tracker 3030 -> 3166 on gt 791
V004,1769,switch,792,792,3030,tracker 3030 -> 3030 on gt 792
V004,1776,reuse,791,792,3030,tracker 3030 matched gt 791 (last frame 1768) now gt 792
V004,1780,switch,990,990,3513,tracker 3310 -> 3513 on gt 990
V004,1782,switch,958,958,3098,tracker 2061 -> 3098 on gt 958
V004,1782,switch,990,990,3310,tracker 3513 -> 3310 on gt 990
V004,1783,switch,961,961,3035,tracker 3027 -> 3035 on gt 961
V004,1784,switch,960,960,3070,tracker 3145 -> 3070 on gt 960
V004,1784,reuse,1052,961,3035,tracker 3035 matched gt 1052 (last frame 1753) now gt 961
V004,1785,switch,979,979,2865,tracker 2093 -> 2865 on gt 979
V004,1785,switch,981,981,2093,tracker 2865 -> 2093 on gt 981
V004,1785,reuse,1055,960,3070,tracker 3070 matched gt 1055 (last frame 1763) now gt 960
V004,1786,reuse,981,979,2865,tracker 2865 matched gt 981 (last frame 1784) now gt 979
V004,1786,reuse,979,981,2093,tracker 2093 matched gt 979 (last frame 1781) now gt 981
V004,1787,switch,960,960,3145,tracker 3070 -> 3145 on gt 960
V004,1801,reuse,962,957,3279,tracker 3279 matched gt 962 (last frame 1760) now gt 957
V004,1808,switch,960,960,3027,tracker 3145 -> 3027 on gt 960
V004,1809,reuse,961,960,3027,tracker 3027 matched gt 961 (last frame 1782) now gt 960
V004,1811,switch,1055,1055,3145,tracker 3070 -> 3145 on gt 1055
V004,1812,switch,552,552,3540,tracker 3523 -> 3540 on gt 552
V004,1812,reuse,960,1055,3145,tracker 3145 matched gt 960 (last frame 1807) now gt 1055
V004,1813,reuse,1053,959,3110,tracker 3110 matched gt 1053 (last frame 1812) now gt 959
V004,1816,switch,527,527,3557,tracker 3553 -> 3557 on gt 527
V004,1817,switch,956,956,3547,tracker 3093 -> 3547 on gt 956
V004,1820,reuse,959,1053,3110,tracker 3110 matched gt 959 (last frame 1819) now gt 1053
V004,1821,switch,552,552,3523,tracker 3540 -> 3523 on gt 552
V004,1821,reuse,1053,959,3110,tracker 3110 matched gt 1053 (last frame 1820) now gt 959
V004,1824,switch,959,959,3279,tracker 3110 -> 3279 on gt 959
V004,1825,reuse,957,959,3279,tracker 3279 matched gt 957 (last frame 1815) now gt 959
V004,1826,switch,552,552,3540,tracker 3523 -> 3540 on gt 552
V004,1826,switch,959,959,3110,tracker 3279 -> 3110 on gt 959
V004,1833,switch,962,962,3145,tracker 3029 -> 3145 on gt 962
V004,1834,reuse,1055,962,3145,tracker 3145 matched gt 1055 (last frame 1821) now gt 962
V004,1838,switch,552,552,3523,tracker 3540 -> 3523 on gt 552
V004,1843,switch,552,552,3540,tracker 3523 -> 3540 on gt 552
V004,1843,switch,959,959,3029,tracker 3110 -> 3029 on gt 959
V004,1844,switch,959,959,3110,tracker 3110 -> 3110 on gt 959
V004,1845,switch,959,959,3029,tracker 3110 -> 3029 on gt 959
V004,1846,reuse,962,959,3029,tracker 3029 matched gt 962 (last frame 1832) now gt 959
V004,1850,switch,962,962,3279,tracker 3145 -> 3279 on gt 962
V004,1850,switch,996,996,2844,tracker 2572 -> 2844 on gt 996
V004,1850,switch,997,997,3583,tracker 2844 -> 3583 on gt 997
V004,1851,switch,959,959,3110,tracker 3029 -> 3110 on gt 959
V004,1851,reuse,959,962,3279,tracker 3279 matched gt 959 (last frame 1825) now gt 962
V004,1851,reuse,997,996,2844,tracker 2844 matched gt 997 (last frame 1849) now gt 996
V004,1851,reuse,443,539,3555,tracker 3555 matched gt 443 (last frame 1837) now gt 539
V004,1854,switch,959,959,3279,tracker 3110 -> 3279 on gt 959
V004,1855,switch,959,959,3110,tracker 3110 -> 3110 on gt 959
V004,1856,switch,552,552,3523,tracker 3540 -> 3523 on gt 552
V004,1862,switch,443,443,3595,tracker 3555 -> 3595 on gt 443
V004,1865,switch,993,993,3231,tracker 2871 -> 3231 on gt 993
V004,1866,reuse,994,993,3231,tracker 3231 matched gt 994 (last frame 1846) now gt 993
V004,1867,switch,552,552,3540,tracker 3523 -> 3540 on gt 552
V004,1874,switch,552,552,3523,tracker 3540 -> 3523 on gt 552
V004,1875,switch,571,571,3609,tracker 3335 -> 3609 on gt 571
V004,1881,switch,443,443,3617,tracker 3595 -> 3617 on gt 443
V004,1885,switch,443,443,3619,tracker 3595 -> 3619 on gt 443
V004,1889,switch,993,993,2871,tracker 3231 -> 2871 on gt 993
V004,1893,switch,993,993,3231,tracker 2871 -> 3231 on gt 993
V004,1895,switch,443,443,3595,tracker 3619 -> 3595 on gt 443
V004,1895,switch,552,552,3540,tracker 3523 -> 3540 on gt 552
V004,1897,switch,552,552,3523,tracker 3540 -> 3523 on gt 552
V004,1899,switch,443,443,3617,tracker 3595 -> 3617 on gt 443
V004,1903,switch,539,539,3628,tracker 3555 -> 3628 on gt 539
V004,1906,switch,968,968,3184,tracker 3245 -> 3184 on gt 968
V004,1907,reuse,966,968,3184,tracker 3184 matched gt 966 (last frame 1902) now gt 968
V004,1908,switch,443,443,3595,tracker 3617 -> 3595 on gt 443
V004,1908,switch,993,993,3268,tracker 3231 -> 3268 on gt 993
V004,1909,reuse,1046,993,3268,tracker 3268 matched gt 1046 (last frame 1767) now gt 993
V004,1911,switch,427,427,3540,tracker 2832 -> 3540 on gt 427
V004,1911,switch,443,443,3619,tracker 3595 -> 3619 on gt 443
V004,1912,reuse,552,427,3540,tracker 3540 matched gt 552 (last frame 1896) now gt 427
V004,1913,switch,967,967,3102,tracker 3188 -> 3102 on gt 967
V004,1914,reuse,971,967,3102,tracker 3102 matched gt 971 (last frame 1887) now gt 967
V004,1915,switch,993,993,3258,tracker 3268 -> 3258 on gt 993
V004,1916,reuse,998,993,3258,tracker 3258 matched gt 998 (last frame 1894) now gt 993
V004,1917,switch,1021,1021,3145,tracker 3276 -> 3145 on gt 1021
V004,1918,switch,1021,1021,3261,tracker 3276 -> 3261 on gt 1021
V004,1919,switch,969,969,3102,tracker 3197 -> 3102 on gt 969
V004,1919,reuse,965,1021,3261,tracker 3261 matched gt 965 (last frame 1917) now gt 1021
V004,1920,reuse,1021,965,3261,tracker 3261 matched gt 1021 (last frame 1919) now gt 965
V004,1920,reuse,967,969,3102,tracker 3102 matched gt 967 (last frame 1914) now gt 969
V004,1921,switch,969,969,3197,tracker 3102 -> 3197 on gt 969
V004,1923,switch,969,969,3102,tracker 3197 -> 3102 on gt 969
V004,1925,switch,1021,1021,3279,tracker 3261 -> 3279 on gt 1021
V004,1926,switch,997,997,3258,tracker 3583 -> 3258 on gt 997
V004,1926,reuse,962,1021,3279,tracker 3279 matched gt 962 (last frame 1919) now gt 1021
V004,1927,reuse,993,997,3258,tracker 3258 matched gt 993 (last frame 1916) now gt 997
V004,1929,switch,997,997,3583,tracker 3258 -> 3583 on gt 997
V004,1931,switch,1021,1021,3261,tracker 3279 -> 3261 on gt 1021
V004,1932,reuse,965,1021,3261,tracker 3261 matched gt 965 (last frame 1930) now gt 1021
V004,1936,switch,947,947,3641,tracker 3412 -> 3641 on gt 947
V004,1940,switch,965,965,3145,tracker 3261 -> 3145 on gt 965
V004,1941,reuse,962,965,3145,tracker 3145 matched gt 962 (last frame 1849) now gt 965
V004,1946,switch,903,903,3640,tracker 2862 -> 3640 on gt 903
V004,1946,switch,985,985,3261,tracker 3190 -> 3261 on gt 985
V004,1947,switch,903,903,2862,tracker 2862 -> 2862 on gt 903
V004,1947,switch,1021,1021,3190,tracker 3261 -> 3190 on gt 1021
V004,1947,reuse,1021,985,3261,tracker 3261 matched gt 1021 (last frame 1935) now gt 985
V004,1948,switch,903,903,3640,tracker 2862 -> 3640 on gt 903
V004,1948,reuse,985,1021,3190,tracker 3190 matched gt 985 (last frame 1945) now gt 1021
V004,1949,switch,903,903,2862,tracker 2862 -> 2862 on gt 903
V004,1955,switch,1020,1020,3656,tracker 3496 -> 3656 on gt 1020
V004,1960,switch,541,541,3628,tracker 3601 -> 3628 on gt 541
V004,1961,switch,539,539,3601,tracker 3628 -> 3601 on gt 539
V004,1961,reuse,539,541,3628,tracker 3628 matched gt 539 (last frame 1958) now gt 541
V004,1962,reuse,541,539,3601,tracker 3601 matched gt 541 (last frame 1951) now gt 539
V004,1985,switch,466,466,3531,tracker 3493 -> 3531 on gt 466
V004,1986,reuse,939,466,3531,tracker 3531 matched gt 939 (last frame 1896) now gt 466
V004,1990,switch,466,466,3493,tracker 3531 -> 3493 on gt 466
V004,1998,switch,939,939,3506,tracker 3531 -> 3506 on gt 939
V004,1999,switch,944,944,3641,tracker 3384 -> 3641 on gt 944
V004,2000,reuse,947,944,3641,tracker 3641 matched gt 947 (last frame 1998) now gt 944
V004,2002,switch,539,539,3628,tracker 3601 -> 3628 on gt 539
V004,2003,reuse,541,539,3628,tracker 3628 matched gt 541 (last frame 2000) now gt 539
V004,2004,switch,541,541,3684,tracker 3628 -> 3684 on gt 541
V004,2007,switch,903,903,3681,tracker 2862 -> 3681 on gt 903
V004,2007,switch,947,947,3339,tracker 3641 -> 3339 on gt 947
V004,2008,reuse,949,947,3339,tracker 3339 matched gt 949 (last frame 2006) now gt 947
V004,2010,switch,541,541,3601,tracker 3684 -> 3601 on gt 541
V004,2011,switch,949,949,3641,tracker 3339 -> 3641 on gt 949
V004,2012,reuse,944,949,3641,tracker 3641 matched gt 944 (last frame 2010) now gt 949
V004,2013,switch,939,939,3687,tracker 3531 -> 3687 on gt 939
V004,2015,switch,1020,1020,3511,tracker 3656 -> 3511 on gt 1020
V004,2016,reuse,941,1020,3511,tracker 3511 matched gt 941 (last frame 1991) now gt 1020
V004,2021,switch,1012,1012,2099,tracker 3185 -> 2099 on gt 1012
V004,2022,reuse,976,1012,2099,tracker 2099 matched gt 976 (last frame 2020) now gt 1012
V004,2023,reuse,1012,976,2099,tracker 2099 matched gt 1012 (last frame 2022) now gt 976
V004,2024,switch,509,509,3697,tracker 3375 -> 3697 on gt 509
V004,2026,reuse,976,1012,2099,tracker 2099 matched gt 976 (last frame 2025) now gt 1012
V004,2027,switch,976,976,3185,tracker 2099 -> 3185 on gt 976
V004,2027,reuse,539,541,3601,tracker 3601 matched gt 539 (last frame 1995) now gt 541
V004,2028,reuse,1012,976,3185,tracker 3185 matched gt 1012 (last frame 2020) now gt 976
V004,2032,switch,918,918,3701,tracker 3700 -> 3701 on gt 918
V004,2033,switch,939,939,3703,tracker 3687 -> 3703 on gt 939
V004,2033,switch,1015,1015,3493,tracker 3445 -> 3493 on gt 1015
V004,2034,switch,1015,1015,3445,tracker 3445 -> 3445 on gt 1015
V004,2036,switch,939,939,3506,tracker 3687 -> 3506 on gt 939
V004,2037,reuse,467,939,3506,tracker 3506 matched gt 467 (last frame 2035) now gt 939
V004,2038,switch,539,539,3589,tracker 3628 -> 3589 on gt 539
V004,2038,switch,540,540,3628,tracker 3589 -> 3628 on gt 540
V004,2039,reuse,540,539,3589,tracker 3589 matched gt 540 (last frame 2036) now gt 539
V004,2039,reuse,539,540,3628,tracker 3628 matched gt 539 (last frame 2037) now gt 540
V004,2041,switch,466,466,3474,tracker 3493 -> 3474 on gt 466
V004,2041,switch,467,467,3445,tracker 3506 -> 3445 on gt 467
V004,2042,reuse,1016,466,3474,tracker 3474 matched gt 1016 (last frame 2039) now gt 466
V004,2042,reuse,1015,467,3445,tracker 3445 matched gt 1015 (last frame 2040) now gt 467
V004,2043,switch,1015,1015,3506,tracker 3445 -> 3506 on gt 1015
V004,2044,reuse,939,1015,3506,tracker 3506 matched gt 939 (last frame 2042) now gt 1015
V004,2044,reuse,918,525,3700,tracker 3700 matched gt 918 (last frame 2031) now gt 525
V004,2047,switch,976,976,2099,tracker 3185 -> 2099 on gt 976
V004,2049,switch,939,939,3445,tracker 3506 -> 3445 on gt 939
V004,2050,reuse,467,939,3445,tracker 3445 matched gt 467 (last frame 2048) now gt 939
V004,2052,reuse,939,467,3445,tracker 3445 matched gt 939 (last frame 2051) now gt 467
V004,2054,switch,542,542,3719,tracker 3508 -> 3719 on gt 542
V004,2055,switch,977,977,3203,tracker 2991 -> 3203 on gt 977
V004,2056,reuse,1004,977,3203,tracker 3203 matched gt 1004 (last frame 2038) now gt 977
V004,2063,switch,939,939,3723,tracker 3445 -> 3723 on gt 939
V004,2070,switch,876,876,3728,tracker 3726 -> 3728 on gt 876
V004,2075,switch,504,504,3715,tracker 3400 -> 3715 on gt 504
V004,2076,switch,466,466,3729,tracker 3474 -> 3729 on gt 466
V004,2076,reuse,1020,1199,3656,tracker 3656 matched gt 1020 (last frame 2014) now gt 1199
V004,2094,switch,552,552,3740,tracker 3523 -> 3740 on gt 552
V004,2101,reuse,552,476,3523,tracker 3523 matched gt 552 (last frame 2093) now gt 476
V004,2112,reuse,876,531,3726,tracker 3726 matched gt 876 (last frame 2069) now gt 531
V004,2122,switch,542,542,3126,tracker 3719 -> 3126 on gt 542
V004,2122,reuse,953,492,3422,tracker 3422 matched gt 953 (last frame 2121) now gt 492
V004,2141,switch,477,477,3523,tracker 2698 -> 3523 on gt 477
V004,2141,switch,593,593,3757,tracker 3753 -> 3757 on gt 593
V004,2142,switch,593,593,3753,tracker 3753 -> 3753 on gt 593
V004,2142,reuse,476,477,3523,tracker 3523 matched gt 476 (last frame 2119) now gt 477
V004,2144,switch,453,453,3766,tracker 3465 -> 3766 on gt 453
V004,2146,switch,552,552,2698,tracker 3740 -> 2698 on gt 552
V004,2147,reuse,477,552,2698,tracker 2698 matched gt 477 (last frame 2138) now gt 552
V004,2147,reuse,885,533,3663,tracker 3663 matched gt 885 (last frame 2118) now gt 533
V004,2148,switch,394,394,3589,tracker 3764 -> 3589 on gt 394
V004,2149,reuse,539,394,3589,tracker 3589 matched gt 539 (last frame 2147) now gt 394
V004,2150,switch,535,535,2060,tracker 2141 -> 2060 on gt 535
V004,2151,reuse,534,535,2060,tracker 2060 matched gt 534 (last frame 2147) now gt 535
V004,2155,switch,453,453,3465,tracker 3766 -> 3465 on gt 453
V004,2155,switch,885,885,3768,tracker 3663 -> 3768 on gt 885
V004,2156,switch,453,453,3766,tracker 3766 -> 3766 on gt 453
V004,2160,switch,532,532,3768,tracker 3782 -> 3768 on gt 532
V004,2161,reuse,885,532,3768,tracker 3768 matched gt 885 (last frame 2159) now gt 532
V004,2163,switch,540,540,3675,tracker 3628 -> 3675 on gt 540
V004,2164,reuse,878,540,3675,tracker 3675 matched gt 878 (last frame 2162) now gt 540
V004,2167,reuse,536,417,2146,tracker 2146 matched gt 536 (last frame 2152) now gt 417
V004,2169,switch,885,885,3799,tracker 3768 -> 3799 on gt 885
V004,2169,reuse,540,878,3675,tracker 3675 matched gt 540 (last frame 2168) now gt 878
V004,2172,reuse,532,528,3782,tracker 3782 matched gt 532 (last frame 2157) now gt 528
V004,2175,reuse,540,579,3628,tracker 3628 matched gt 540 (last frame 2162) now gt 579
V004,2196,switch,433,433,3773,tracker 2046 -> 3773 on gt 433
V004,2199,switch,465,465,3394,tracker 3538 -> 3394 on gt 465
V004,2200,reuse,550,465,3394,tracker 3394 matched gt 550 (last frame 2184) now gt 465
V004,2204,switch,488,488,3556,tracker 3431 -> 3556 on gt 488
V004,2205,reuse,486,488,3556,tracker 3556 matched gt 486 (last frame 2190) now gt 488
V004,2208,switch,488,488,3431,tracker 3556 -> 3431 on gt 488
V004,2211,switch,425,425,2046,tracker 2066 -> 2046 on gt 425
V004,2211,switch,480,480,3826,tracker 3286 -> 3826 on gt 480
V004,2211,switch,482,482,3286,tracker 3620 -> 3286 on gt 482
V004,2212,reuse,433,425,2046,tracker 2046 matched gt 433 (last frame 2195) now gt 425
V004,2212,reuse,480,482,3286,tracker 3286 matched gt 480 (last frame 2210) now gt 482
V004,2216,switch,503,503,3392,tracker 3377 -> 3392 on gt 503
V004,2217,reuse,472,503,3392,tracker 3392 matched gt 472 (last frame 2166) now gt 503
V004,2219,switch,469,469,3529,tracker 3518 -> 3529 on gt 469
V004,2220,switch,500,500,3636,tracker 3731 -> 3636 on gt 500
V004,2221,reuse,498,500,3636,tracker 3636 matched gt 498 (last frame 2169) now gt 500
V004,2223,switch,469,469,3392,tracker 3518 -> 3392 on gt 469
V004,2224,switch,500,500,3731,tracker 3636 -> 3731 on gt 500
V004,2224,switch,547,547,3832,tracker 3749 -> 3832 on gt 547
V004,2224,reuse,503,469,3392,tracker 3392 matched gt 503 (last frame 2219) now gt 469
V004,2233,switch,500,500,3636,tracker 3731 -> 3636 on gt 500
V004,2238,switch,425,425,3842,tracker 2046 -> 3842 on gt 425
V004,2247,reuse,396,414,3150,tracker 3150 matched gt 396 (last frame 2236) now gt 414
V004,2251,switch,410,410,3832,tracker 3735 -> 3832 on gt 410
V004,2252,reuse,547,410,3832,tracker 3832 matched gt 547 (last frame 2249) now gt 410
V004,2259,switch,400,400,2046,tracker 3543 -> 2046 on gt 400
V004,2260,switch,547,547,3735,tracker 3832 -> 3735 on gt 547
V004,2260,reuse,425,400,2046,tracker 2046 matched gt 425 (last frame 2237) now gt 400
V004,2261,reuse,410,547,3735,tracker 3735 matched gt 410 (last frame 2250) now gt 547
V004,2266,switch,505,505,3857,tracker 3466 -> 3857 on gt 505
V004,2270,switch,547,547,3845,tracker 3735 -> 3845 on gt 547
V004,2270,switch,548,548,3735,tracker 3743 -> 3735 on gt 548
V004,2271,switch,532,532,3859,tracker 3768 -> 3859 on gt 532
V004,2271,reuse,547,548,3735,tracker 3735 matched gt 547 (last frame 2262) now gt 548
V004,2272,switch,500,500,3631,tracker 3636 -> 3631 on gt 500
V004,2273,reuse,497,500,3631,tracker 3631 matched gt 497 (last frame 2154) now gt 500
V004,2275,switch,529,529,3743,tracker 3836 -> 3743 on gt 529
V004,2276,reuse,548,529,3743,tracker 3743 matched gt 548 (last frame 2250) now gt 529
V004,2279,switch,408,408,3845,tracker 3539 -> 3845 on gt 408
V004,2279,switch,547,547,3539,tracker 3845 -> 3539 on gt 547
V004,2280,reuse,547,408,3845,tracker 3845 matched gt 547 (last frame 2273) now gt 408
V004,2280,reuse,408,547,3539,tracker 3539 matched gt 408 (last frame 2278) now gt 547
V004,2298,switch,548,548,3539,tracker 3735 -> 3539 on gt 548
V004,2302,switch,410,410,3539,tracker 3832 -> 3539 on gt 410
V004,2302,switch,547,547,3832,tracker 3539 -> 3832 on gt 547
V004,2303,reuse,547,410,3539,tracker 3539 matched gt 547 (last frame 2296) now gt 410
V004,2303,reuse,410,547,3832,tracker 3832 matched gt 410 (last frame 2301) now gt 547
V004,2305,switch,408,408,3866,tracker 3845 -> 3866 on gt 408
V004,2307,reuse,885,407,3799,tracker 3799 matched gt 885 (last frame 2288) now gt 407
V004,2320,switch,530,530,3768,tracker 3810 -> 3768 on gt 530
V004,2321,reuse,532,530,3768,tracker 3768 matched gt 532 (last frame 2270) now gt 530
V004,2323,switch,530,530,3810,tracker 3768 -> 3810 on gt 530
V004,2324,switch,876,876,3881,tracker 3728 -> 3881 on gt 876
V004,2329,switch,532,532,3845,tracker 3859 -> 3845 on gt 532
V004,2330,reuse,408,532,3845,tracker 3845 matched gt 408 (last frame 2304) now gt 532
V004,2332,switch,548,548,3832,tracker 3735 -> 3832 on gt 548
V004,2333,switch,918,918,3895,tracker 3701 -> 3895 on gt 918
V004,2335,switch,410,410,3832,tracker 3539 -> 3832 on gt 410
V004,2335,switch,548,548,3539,tracker 3735 -> 3539 on gt 548
V004,2336,reuse,547,410,3832,tracker 3832 matched gt 547 (last frame 2317) now gt 410
V004,2336,reuse,410,548,3539,tracker 3539 matched gt 410 (last frame 2334) now gt 548
V004,2344,switch,402,402,3521,tracker 2042 -> 3521 on gt 402
V004,2345,reuse,403,402,3521,tracker 3521 matched gt 403 (last frame 2320) now gt 402
V004,2360,switch,520,520,3605,tracker 3618 -> 3605 on gt 520
V004,2361,reuse,521,520,3605,tracker 3605 matched gt 521 (last frame 2359) now gt 520
V004,2364,switch,547,547,3915,tracker 3832 -> 3915 on gt 547
V004,2365,switch,1206,1206,3903,tracker 3908 -> 3903 on gt 1206
V004,2367,switch,527,527,3743,tracker 3557 -> 3743 on gt 527
V004,2368,reuse,529,527,3743,tracker 3743 matched gt 529 (last frame 2333) now gt 527
V004,2387,switch,548,548,3915,tracker 3539 -> 3915 on gt 548
V004,2388,switch,547,547,3539,tracker 3915 -> 3539 on gt 547
V004,2389,reuse,548,547,3539,tracker 3539 matched gt 548 (last frame 2372) now gt 547
V004,2401,reuse,522,431,3564,tracker 3564 matched gt 522 (last frame 2382) now gt 431
V004,2403,reuse,726,891,3924,tracker 3924 matched gt 726 (last frame 2402) now gt 891
V004,2404,switch,408,408,3552,tracker 3866 -> 3552 on gt 408
V004,2405,reuse,524,408,3552,tracker 3552 matched gt 524 (last frame 2386) now gt 408
V004,2406,switch,603,603,3927,tracker 3848 -> 3927 on gt 603
V004,2408,switch,726,726,3932,tracker 3924 -> 3932 on gt 726
V004,2413,switch,603,603,3848,tracker 3927 -> 3848 on gt 603
V004,2414,switch,580,580,3936,tracker 3814 -> 3936 on gt 580
V004,2414,reuse,603,631,3927,tracker 3927 matched gt 603 (last frame 2412) now gt 631
V004,2422,reuse,538,597,3937,tracker 3937 matched gt 538 (last frame 2421) now gt 597
V004,2436,switch,626,626,3944,tracker 3904 -> 3944 on gt 626
V004,2459,switch,1206,1206,3955,tracker 3903 -> 3955 on gt 1206
V004,2462,reuse,1206,397,3903,tracker 3903 matched gt 1206 (last frame 2458) now gt 397
V004,2472,switch,724,724,3847,tracker 3856 -> 3847 on gt 724
V004,2473,reuse,602,724,3847,tracker 3847 matched gt 602 (last frame 2471) now gt 724
V004,2479,switch,449,449,3646,tracker 3643 -> 3646 on gt 449
V004,2498,switch,597,597,3975,tracker 3937 -> 3975 on gt 597
V004,2498,reuse,597,621,3937,tracker 3937 matched gt 597 (last frame 2495) now gt 621
V004,2500,switch,390,390,3972,tracker 3734 -> 3972 on gt 390
V004,2501,switch,1206,1206,3977,tracker 3955 -> 3977 on gt 1206
V004,2504,switch,602,602,3979,tracker 3847 -> 3979 on gt 602
V004,2514,reuse,390,576,3734,tracker 3734 matched gt 390 (last frame 2499) now gt 576
V004,2519,switch,388,388,3972,tracker 3807 -> 3972 on gt 388
V004,2519,switch,900,900,3988,tracker 3677 -> 3988 on gt 900
V004,2535,switch,448,448,3651,tracker 3646 -> 3651 on gt 448
V004,2536,reuse,444,448,3651,tracker 3651 matched gt 444 (last frame 2534) now gt 448
V004,2551,switch,440,440,3773,tracker 3711 -> 3773 on gt 440
V004,2552,reuse,433,440,3773,tracker 3773 matched gt 433 (last frame 2548) now gt 440
V004,2553,switch,440,440,3711,tracker 3773 -> 3711 on gt 440
V004,2553,switch,571,571,4008,tracker 3609 -> 4008 on gt 571
V004,2556,switch,433,433,4011,tracker 3773 -> 4011 on gt 433
V004,2565,switch,622,622,4014,tracker 3865 -> 4014 on gt 622
V004,2574,switch,622,622,3865,tracker 4014 -> 3865 on gt 622
V004,2582,switch,571,571,3609,tracker 4008 -> 3609 on gt 571
V004,2583,reuse,393,568,3686,tracker 3686 matched gt 393 (last frame 2565) now gt 568
V004,2594,switch,644,644,3959,tracker 4005 -> 3959 on gt 644
V004,2594,switch,830,830,4005,tracker 3959 -> 4005 on gt 830
V004,2595,reuse,830,644,3959,tracker 3959 matched gt 830 (last frame 2592) now gt 644
V004,2595,reuse,644,830,4005,tracker 4005 matched gt 644 (last frame 2593) now gt 830
V004,2596,switch,622,622,3937,tracker 3865 -> 3937 on gt 622
V004,2597,reuse,621,622,3937,tracker 3937 matched gt 621 (last frame 2569) now gt 622
V004,2603,reuse,1206,615,3977,tracker 3977 matched gt 1206 (last frame 2602) now gt 615
V004,2611,switch,573,573,3757,tracker 2254 -> 3757 on gt 573
V004,2611,switch,1206,1206,4041,tracker 3977 -> 4041 on gt 1206
V004,2612,switch,573,573,2254,tracker 2254 -> 2254 on gt 573
V004,2630,reuse,601,600,4046,tracker 4046 matched gt 601 (last frame 2629) now gt 600
V004,2631,switch,583,583,3562,tracker 3787 -> 3562 on gt 583
V004,2632,reuse,910,583,3562,tracker 3562 matched gt 910 (last frame 2622) now gt 583
V004,2634,switch,621,621,4053,tracker 3937 -> 4053 on gt 621
V004,2636,switch,600,600,4055,tracker 4046 -> 4055 on gt 600
V004,2636,reuse,600,601,4046,tracker 4046 matched gt 600 (last frame 2635) now gt 601
V004,2640,switch,910,910,4060,tracker 3562 -> 4060 on gt 910
V004,2649,switch,442,442,3619,tracker 3546 -> 3619 on gt 442
V004,2650,reuse,443,442,3619,tracker 3619 matched gt 443 (last frame 2648) now gt 442
V004,2659,reuse,622,608,3865,tracker 3865 matched gt 622 (last frame 2595) now gt 608
V004,2676,switch,1206,1206,4077,tracker 4041 -> 4077 on gt 1206
V004,2679,switch,398,398,3946,tracker 3965 -> 3946 on gt 398
V004,2679,switch,1206,1206,4041,tracker 4077 -> 4041 on gt 1206
V004,2680,reuse,399,398,3946,tracker 3946 matched gt 399 (last frame 2651) now gt 398
V004,2692,switch,604,604,4082,tracker 3834 -> 4082 on gt 604
V004,2699,reuse,553,890,3930,tracker 3930 matched gt 553 (last frame 2687) now gt 890
V004,2704,switch,725,725,4087,tracker 3989 -> 4087 on gt 725
V004,2705,switch,611,611,3834,tracker 3870 -> 3834 on gt 611
V004,2706,reuse,604,611,3834,tracker 3834 matched gt 604 (last frame 2691) now gt 611
V004,2714,switch,436,436,3619,tracker 3235 -> 3619 on gt 436
V004,2714,switch,594,594,3235,tracker 3259 -> 3235 on gt 594
V004,2715,switch,610,610,3870,tracker 3986 -> 3870 on gt 610
V004,2715,reuse,436,594,3235,tracker 3235 matched gt 436 (last frame 2713) now gt 594
